index,Address,Possesion,Furnishing,Buildup_area,Carpet_area,Bathrooms,Property_age,Parking,Price,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms
2481,"Nuvo Sindhi Society, Sindhi Society, Chembur, Mumbai",Ready to move,Semi Furnished,1152.0,850.3052686,1.0,4,2,29000000,29000000.0,7.0,25170.0,3.0,3.0
9165,"Sadguru Complex, Gaurav City, Mira Road East, Mumbai",Ready to move,Semi Furnished,900.0,650.0,2.0,10,2,8800000,14035.74171,10.0,9780.0,2.0,2.0
2261,"Kalpataru Woodsville, Hiranandani Gardens, Powai, Mumbai",Ready to move,Unfurnished,1000.0,667.2200795,1.0,2,1,26500000,26500000.0,20.0,26500.0,2.0,1.0
5010,"Amal Aspen Garden, Jay Prakash Nagar, Goregaon East, Mumbai",Ready to move,Semi Furnished,870.0,768.0,2.0,4,1,22000000,200000.0,18.0,25290.0,2.0,2.0
3581,"Oberoi Springs, Veer Desai Industrial Estate, Andheri West, Mumbai",Ready to move,Unfurnished,3000.0,2500.0,4.0,15,4,131000000,1310000.0,35.0,43670.0,4.0,4.0
3729,"Thakur Comple, Asha Nagar, Kandivali East, Mumbai",Ready to move,Fully Furnished,2800.0,1815.031912,1.0,10,3,47500000,47500000.0,22.0,16960.0,5.0,6.0
3396,"Government Colony, Bandra East, Mumbai",Ready to move,Fully Furnished,2500.0,1927.589478,1.0,5,3,130000000,130000000.0,22.0,52000.0,4.0,5.0
5995,"Kukreja Chembur Heights II, Sindhi Society, Chembur, Mumbai",Ready to move,Unfurnished,930.0,775.0,2.0,2,1,26500000,260000.0,12.0,28490.0,2.0,2.0
361,"Kalpataru Crest, Subhash Nagar, Bhandup West, Mumbai",Ready to move,Semi Furnished,999.0,805.0,2.0,3,1,18500000,190000.0,36.0,18520.0,2.0,2.0
2628,"Salangpur Salasar Aarpan, Chandan Shanti, Mira Road East, Mumbai",Ready to move,Semi Furnished,695.0,420.0,2.0,10,1,7200000,100000.0,7.0,10360.0,1.0,1.0
8924,"Indira Nagar, Chembur, Mumbai",Ready to move,Fully Furnished,1600.0,1060.000735,1.0,10,2,38500000,38500000.0,7.0,24060.0,3.0,3.0
2525,"Bellagio, Agripada, Mumbai",Ready to move,Unfurnished,1100.0,800.0,2.0,2,1,32500000,330000.0,23.0,29550.0,2.0,2.0
3087,"Samel Pada, Nalasopara West, Mumbai",Ready to move,Semi Furnished,590.0,392.3118224,2.0,10,1,3000000,60000.0,7.0,5080.0,1.0,1.0
2825,"Rustomjee Avenue J, Global City, Virar West, Mumbai",Ready to move,Unfurnished,580.0,392.0,2.0,12,1,2800000,56000.0,7.0,4830.0,1.0,1.0
2870,"Kamanwala Manavsthal, Malvani, Malad West, Mumbai",Ready to move,Unfurnished,650.0,455.0,2.0,5,1,9000000,90000.0,19.0,13850.0,1.0,1.0
1699,"Marina Enclave M N Phase ll , Kharodi Village, Malad West, Mumbai",Ready to move,Semi Furnished,500.0,420.0,1.0,4,2,11000000,110000.0,22.0,22000.0,1.0,1.0
7061,"Veena BeenaHousingLimited, Shivaji Nagar, Sewri, Mumbai",Ready to move,Fully Furnished,922.0,680.0,2.0,20,2,26500000,250000.0,10.0,28740.0,2.0,2.0
3618,"Raheja Exotica, Pascal Wadi, Madh, Mumbai",Ready to move,Fully Furnished,1880.0,1683.0,3.0,10,2,58000000,57980569.25,12.0,30850.0,4.0,4.0
8389,"Lodha New Cuffe Parade Lodha Enchante 41st To 45th Floor, Sion, Mumbai",Ready to move,Semi Furnished,1291.0,1076.0,2.0,5,2,34000000,340000.0,43.0,26340.0,3.0,3.0
1478,"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Semi Furnished,652.0,452.0,2.0,2,2,11000000,8810489.212,23.0,16870.0,1.0,1.0
3881,"Gurukrupa Marina Enclave, Kharodi Village, Malad West, Mumbai",Ready to move,Unfurnished,1100.0,729.0,2.0,5,1,18500000,190000.0,23.0,16820.0,2.0,2.0
439,"Raheja Residency, Sankalp Colony, Malad East, Mumbai",Ready to move,Semi Furnished,1300.0,900.0,3.0,2,1,35000000,350000.0,22.0,26920.0,3.0,3.0
8911,"Mulund East, Mumbai",Ready to move,Semi Furnished,910.0,652.3071685,1.0,30,0,16800000,16800000.0,7.0,18460.0,2.0,2.0
3806,"zia apartment, Nagpada, Madanpura, Mumbai",Ready to move,Fully Furnished,550.0,683.4066471,1.0,40,0,19500000,19500000.0,7.0,35450.0,1.0,2.0
2987,"gokul township, Agashi, Virar West, Mumbai",Ready to move,Semi Furnished,750.0,416.2209365,1.0,8,1,3300000,61574.83663,7.0,4400.0,1.0,1.0
7531,"Lakefront Solitaire, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,2500.0,1800.0,2.0,15,2,85000000,850000.0,25.0,34000.0,3.0,3.0
217,"Divya Shree Abhishek CHSL, Shravan Nagar, Kandivali West, Mumbai",Ready to move,Semi Furnished,498.0,415.0,2.0,4,1,11500000,110000.0,22.0,23090.0,1.0,1.0
1060,"Lodha New Cuffe Parade, Sion, Mumbai",Ready to move,Unfurnished,578.0,463.0,1.0,3,1,16500000,160000.0,40.0,28550.0,1.0,1.0
7776,"Hanuman Nagar, Worli, Mumbai",Ready to move,Fully Furnished,1500.0,1300.0,3.0,25,2,98000000,980000.0,12.0,65330.0,3.0,3.0
8666,"Versova, Andheri West, Mumbai",Ready to move,Semi Furnished,1650.0,1435.0,3.0,15,0,52600000,530000.0,20.0,31880.0,3.0,3.0
8434,"SV Patel Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,1050.0,1072.258837,1.0,7,1,42500000,42500000.0,13.0,40480.0,3.0,3.0
8898,"Lokhandwala Alica Nagar, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Unfurnished,525.0,417.0,2.0,15,0,9000000,5126.16138,7.0,17140.0,1.0,1.0
8688,"Bandra parks, Bandra West, Mumbai",Ready to move,Unfurnished,1250.0,1117.292629,1.0,10,1,46500000,46500000.0,7.0,37200.0,3.0,3.0
6913,"Rizvi Oak, Kurar Village, Malad East, Mumbai",Ready to move,Fully Furnished,900.0,750.0,2.0,5,1,18000000,180000.0,30.0,20000.0,2.0,2.0
3804,"Churchgate, Mumbai",Ready to move,Semi Furnished,905.0,760.0,2.0,40,1,47500000,480000.0,16.0,52490.0,2.0,2.0
1808,"Deep Garden, Lakshmiben Chedda Nagar, Nalasopara West, Mumbai",Ready to move,Semi Furnished,640.0,400.0,1.0,3,1,3600000,72000.0,12.0,5630.0,1.0,1.0
1554,"Valencia Tower , Parel, Mumbai",Ready to move,Semi Furnished,510.0,429.979816,3.0,3,2,16000000,16000000.0,15.0,31370.0,1.0,1.0
8583,"Bandra apt, Bandra West, Mumbai",Ready to move,Unfurnished,1500.0,1229.377824,2.0,10,2,60000000,60000000.0,10.0,40000.0,3.0,3.0
4492,"Kapoor Tower, Jesal Park, Bhayandar East, Mumbai",Ready to move,Semi Furnished,820.0,820.0,2.0,28,1,14000000,0.0,7.0,17070.0,2.0,2.0
5870,"PRIME SOCIETY, Hanuman Chowk, Mulund East, Mumbai",Ready to move,Unfurnished,750.0,577.2842204,1.0,35,1,17500000,17500000.0,7.0,23330.0,2.0,2.0
7607,"Poonam Park View Phase II, Global City, Virar West, Mumbai",Ready to move,Unfurnished,1330.0,909.0,3.0,5,1,10000000,200000.0,12.0,7520.0,3.0,3.0
9345,"IRIS, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,1100.0,710.0,2.0,8,1,23000000,230000.0,21.0,20910.0,2.0,2.0
8082,"Kanakia Samarpan Exotica, Asha Nagar, Borivali East, Mumbai",Ready to move,Semi Furnished,970.0,800.0,3.0,15,1,26100000,250000.0,14.0,26910.0,3.0,3.0
5566,"Sai lilla apartment boriwali est, Kulupwadi, Borivali East, Mumbai",Ready to move,Fully Furnished,520.0,382.8201166,1.0,2,1,10500000,10500000.0,11.0,20190.0,1.0,2.0
1697,"Ornate Galaxy, Naigaon East, Mumbai",Ready to move,Unfurnished,630.0,418.0,1.0,4,1,3200000,60000.0,14.0,5080.0,1.0,1.0
2188,"Kalpataru Crest Wing B Avalon, Subhash Nagar, Bhandup West, Mumbai",Ready to move,Unfurnished,1250.0,807.0,2.0,9,1,19600000,200000.0,36.0,15680.0,2.0,2.0
4405,"Reliance Tilak Indrayani CHSL, Chembur, Mumbai",Ready to move,Unfurnished,1050.0,670.0,2.0,5,0,17000000,170000.0,15.0,16190.0,2.0,2.0
461,"Pratham Varadvinayak Saffron Heights, Azad Nagar, Andheri West, Mumbai",Ready to move,Unfurnished,700.0,500.0,2.0,1,1,18000000,180000.0,23.0,25710.0,2.0,2.0
8789,"Lodha World Crest, Lower Parel, Mumbai",Ready to move,Unfurnished,2600.0,2500.0,3.0,5,3,145000000,1450000.0,60.0,55770.0,4.0,4.0
3588,"reclamation, Bandra West, Mumbai",Ready to move,Fully Furnished,6000.0,2748.134384,2.0,5,2,200000000,200000000.0,24.0,33330.0,4.0,4.0
7552,"Runwal Centre, Govandi, Mumbai",Ready to move,Semi Furnished,1408.0,1100.0,3.0,10,1,32500000,330000.0,20.0,23080.0,3.0,3.0
311,"Shapoorji Pallonji Sarova, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,550.0,484.0,2.0,3,0,9600000,96000.0,33.0,17450.0,2.0,2.0
3324,"K Raheja Classique, Highland Park, Andheri West, Mumbai",Ready to move,Semi Furnished,2400.0,1800.0,4.0,15,3,85000000,850000.0,28.0,35420.0,4.0,4.0
7072,"Supreme 19, Lokhandwala Complex, Andheri West, Mumbai",Ready to move,Unfurnished,1000.0,640.0,2.0,4,1,28000000,280000.0,21.0,28000.0,2.0,2.0
3917,"Sudarshan Solitaire, Azad Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,950.0,800.0,2.0,5,1,27000000,270000.0,9.0,28420.0,2.0,2.0
7446,"Mhada Colony, Andheri West, Mumbai",Ready to move,Semi Furnished,1760.0,1298.0,3.0,12,3,62500000,630000.0,18.0,35510.0,3.0,3.0
7026,"Supreme Willows, Charkop Gaon, Kandivali West, Mumbai",Ready to move,Unfurnished,800.0,650.0,2.0,15,1,17800000,170000.0,15.0,22250.0,2.0,2.0
5810,"AV Sundaram Plaza, Morya Nagar, Nalasopara West, Mumbai",Ready to move,Unfurnished,610.0,550.2303477,2.0,7,1,2850000,58000.0,7.0,4670.0,1.0,1.0
8878,"Kanakia Silicon Valley, Powai, Mumbai",Ready to move,Unfurnished,1500.0,1068.0,2.0,1,2,40000000,400000.0,24.0,26670.0,3.0,3.0
6875,"Sandor, Vasai West, Mumbai",Ready to move,Unfurnished,975.0,558.6511001,3.0,5,1,6825000,0.0,7.0,7000.0,2.0,2.0
4158,"Bombay ICC, Antop Hill, Wadala, Mumbai",Ready to move,Fully Furnished,1655.0,1500.0,2.0,5,4,72000000,720000.0,67.0,43500.0,3.0,3.0
5112,"D.N.Nagar, Andheri West, Mumbai",Ready to move,Fully Furnished,918.0,723.3911078,1.0,30,1,20000000,20000000.0,4.0,21790.0,2.0,2.0
6792,"Ashwin Prem Bima Chhaya, Nav Indraprastha CHS, Mulund East, Mumbai",Ready to move,Semi Furnished,950.0,660.0,2.0,20,1,17500000,180000.0,7.0,18420.0,2.0,2.0
3887,"Vakola, Santacruz East, Mumbai",Ready to move,Semi Furnished,540.0,460.4543017,1.0,15,1,13500000,13500000.0,7.0,25000.0,1.0,1.0
3465,"Raheja Imperia I, Lower Parel West, Lower Parel, Mumbai",Ready to move,Semi Furnished,1960.0,1930.0,4.0,2,3,165000000,1650000.0,52.0,84180.0,4.0,4.0
2638,"Siddhivinayak darshan, Dhuru Wadi, Lower Parel, Mumbai",Ready to move,Semi Furnished,500.0,348.637081,1.0,10,0,12000000,12000000.0,42.0,24000.0,1.0,1.0
332,"ASHAR MAPLE ACACIA, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Semi Furnished,520.0,549.9317634,1.000003549,1,1,10700000,10700000.0,19.0,20580.0,1.0,1.999996663
8731,"Five Garden, Matunga East, Mumbai",Ready to move,Semi Furnished,2000.0,1881.961316,1.0,2,2,80000000,80000000.0,24.0,40000.0,3.0,3.0
8135,"Runwal Greens, Industrial Area, Bhandup West, Mumbai",Ready to move,Semi Furnished,1345.0,1096.0,3.0,5,3,31100000,310000.0,38.0,23120.0,3.0,3.0
5292,"rupmol chs, Naigaon East, Mumbai",Ready to move,Unfurnished,840.0,616.8084443,2.0,20,1,4500000,88374.96173,4.0,5360.0,1.0,2.0
2785,"Vinay Unique Gardens, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,630.0,385.0,1.0,5,2,3150000,0.0,14.0,5000.0,1.0,1.0
1010,"Sandu Vasudeo Bhuvan, Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1900.0,1756.0,3.0,1,3,65100000,0.0,12.0,34260.0,4.0,4.0
1856,"Raghav Amara, Nehru Nagar, Kurla East, Mumbai",Ready to move,Unfurnished,510.0,400.0,2.0,1,2,10000000,2373026.778,19.0,19610.0,1.0,1.0
9307,"Poddar Spraha Diamond, Sai Baba Nagar, Chembur, Mumbai",Ready to move,Unfurnished,623.0,600.0,2.0,6,1,19000000,190000.0,16.0,30500.0,2.0,2.0
6382,"Near Goregoan Metro, Tilak Nagar, Goregaon West, Mumbai",Ready to move,Semi Furnished,850.0,625.0960099,1.0,20,1,16000000,16000000.0,14.0,18820.0,2.0,2.0
1275,"Ashok Nagar, Borivali West, Mumbai",Ready to move,Unfurnished,1015.0,687.0075585,1.0,1,1,16400000,16400000.0,18.0,16160.0,2.0,2.0
5668,"The Address, Ghodbander Village, Ghodbander, Mumbai",Ready to move,Unfurnished,510.0,409.698834,1.192082926,12,1,7800000,57001.15185,7.0,15290.0,1.0,1.0
2495,"Sai Swapn Bhamini sankul, Naigaon East, Mumbai",Ready to move,Unfurnished,650.0,549.0,2.0,3,1,4900000,98000.0,12.0,7540.0,2.0,2.0
7898,"Gundecha Valley Of Flowers, Thakur Village, Kandivali East, Mumbai",Ready to move,Semi Furnished,1000.0,850.0,3.0,20,1,25000000,250000.0,8.0,25000.0,3.0,3.0
5051,"Lokhandwala Octacrest, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Unfurnished,1080.0,750.0,2.0,5,1,21500000,210000.0,21.0,19910.0,2.0,2.0
8210,"Kanjurmarg East, Mumbai",Ready to move,Semi Furnished,1000.0,940.0,2.0,10,2,19500000,0.0,22.0,19500.0,3.0,3.0
3349,"Supreme Pearl, Khar West, Mumbai",Ready to move,Unfurnished,2500.0,2250.0,4.0,18,2,135000000,1350000.0,8.0,54000.0,4.0,4.0
8856,"NEW TOWER, Lower Parel West, Lower Parel, Mumbai",Ready to move,Fully Furnished,700.0,1010.700304,1.0,5,1,32000000,32000000.0,18.0,45710.0,2.0,2.0
4958,"JSB Nakshatra Greens, Naigaon East, Mumbai",Ready to move,Unfurnished,570.0,408.0,2.0,3,2,3600000,68297.40581,14.0,6320.0,1.0,1.0
4900,"Lokhandwala Sapphire Heights, Lokhandwala Township, Kandivali East, Mumbai",Ready to move,Semi Furnished,1150.0,820.0,3.0,15,1,19000000,190000.0,18.0,16520.0,3.0,3.0
399,"Rajesh White City, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Unfurnished,1300.0,841.0,2.0,1,2,22500000,230000.0,40.0,17310.0,2.0,2.0
4800,"JP Decks, Dindoshi, Malad East, Mumbai",Ready to move,Fully Furnished,1050.0,840.0,2.0,5,1,27500000,302682.9659,35.0,26190.0,2.0,2.0
8745,"Arshie Complex, Versova, Andheri West, Mumbai",Ready to move,Fully Furnished,1632.0,1230.0,3.0,20,2,42500000,420544.548,14.0,26040.0,3.0,3.0
3412,"Sapphire Tower, Trombay Indusrial Area, Chembur, Mumbai",Ready to move,Semi Furnished,2130.0,1775.0,4.0,5,2,63500000,630000.0,12.0,29810.0,4.0,4.0
206,"Seven Eleven Apna Ghar, Kashimira, Mira Road East, Mumbai",Ready to move,Unfurnished,396.0,235.1063998,2.0,1,1,4500000,0.0,15.0,11360.0,1.0,1.0
535,"Star Sky Sayba Heights, Qureshi Nagar, Kurla East, Mumbai",Ready to move,Semi Furnished,589.0,441.0,2.0,3,1,8500000,0.0,17.0,14430.0,1.0,1.0
7657,"Pratham Chs, Gilbert Hill, Andheri West, Mumbai",Ready to move,Semi Furnished,1650.0,1105.000115,1.0,15,1,39000000,39000000.0,15.0,23640.0,3.0,3.0
7182,"Neptune Flying Kites A Wing Right Wing, Battipada, Bhandup West, Mumbai",Ready to move,Unfurnished,800.0,700.0,2.0,2,2,16500000,160000.0,30.0,20630.0,2.0,2.0
1129,"Arihant Enclave, Jijamata Colony, Andheri East, Mumbai",Ready to move,Semi Furnished,700.0,700.0,2.0,2,2,26000000,1360797.904,18.0,37140.0,2.0,2.0
3340,"Raja Saptaratna Towers, Sunder Nagar, Malad West, Mumbai",Ready to move,Unfurnished,1450.0,1200.0,3.0,15,2,32500000,330000.0,16.0,22410.0,4.0,4.0
5384,"Rustomjee Complex , Kandarpada, Dahisar West, Mumbai",Ready to move,Unfurnished,507.0,422.0,1.0,22,1,10900000,110000.0,7.0,21500.0,1.0,1.0
4928,"JP North, Kashimira, Mira Road East, Mumbai",Ready to move,Unfurnished,990.0,660.0,2.0,5,2,11500000,150000.0,23.0,11620.0,2.0,2.0
2607,"Sunteck West World, Naigaon East, Mumbai",Ready to move,Unfurnished,850.0,547.0,1.0,1,1,5175000,79945.8881,22.0,6090.0,2.0,2.0
7524,"Runwal Forest Tower 5 To 8, Kanjurmarg West, Mumbai",Ready to move,Semi Furnished,1375.0,983.0,3.0,1,2,28800000,290000.0,48.0,20950.0,3.0,3.0
1917,"Puraniks Rumah Bali, Bhayandarpada, Thane West, Mumbai",Ready to move,Semi Furnished,680.0,455.0,2.0,1,1,6300000,130000.0,30.0,9260.0,1.0,1.0
2630,"Shree Ostwal Ostwal Park, Jesal Park, Bhayandar East, Mumbai",Ready to move,Semi Furnished,695.0,490.0,2.0,15,1,6500000,150000.0,3.0,9350.0,1.0,1.0
1586,"Sunteck West World, Naigaon East, Mumbai",Ready to move,Unfurnished,610.0,392.0,1.0,1,1,3200000,62691.51982,22.0,5250.0,1.0,1.0
8559,"Unity By Lotus, Versova, Andheri West, Mumbai",Ready to move,Unfurnished,1250.0,905.0,3.0,1,1,34500000,350000.0,29.0,27600.0,3.0,3.0
3512,"Sunbeam Building, Indira Nagar, Chembur, Mumbai",Ready to move,Fully Furnished,3520.0,1674.782832,4.0,13,3,85000000,85000000.0,9.0,24150.0,5.0,5.0
4241,"KALINA NX SANTACRUZ, Vakola, Santacruz East, Mumbai",Ready to move,Semi Furnished,1100.0,723.3795244,1.0,2,2,18000000,18000000.0,9.0,16360.0,2.0,2.0
6555,"Ashoka CHS, Mulund East, Mumbai",Ready to move,Semi Furnished,700.0,600.0,2.0,35,1,12500000,130000.0,2.0,17860.0,2.0,2.0
9106,"Kailash Developers Heights, Global City, Virar West, Mumbai",Ready to move,Semi Furnished,976.0,738.0,1.0,2,3,3849000,76000.0,12.0,3940.0,2.0,2.0
8904,"Ananta Vardhman Nagar, Tembhode, Palghar, Mumbai",Ready to move,Unfurnished,630.0,410.0,1.0,5,1,1850000,0.0,4.0,2940.0,1.0,1.0
7753,"Moroccan Cooperative, Aarey Colony, Goregaon East, Mumbai",Ready to move,Fully Furnished,1860.0,1425.0,3.0,14,1,21000000,200000.0,20.0,11290.0,3.0,3.0
1017,"Man Ghatkopar Avenue Aaradhya One Earth, Pant Nagar, Ghatkopar East, Mumbai",Ready to move,Semi Furnished,1400.0,1218.0,3.0,1,2,42500000,430000.0,16.0,30360.0,3.0,3.0
5740,"Mulund Apartment, P&T Staff Colony, Mulund West, Mumbai",Ready to move,Fully Furnished,600.0,461.6637147,1.0,5,1,11200000,11200000.0,12.0,18670.0,1.0,1.0
7589,"Byculla East, Byculla, Mumbai",Ready to move,Fully Furnished,1020.0,979.6918389,1.0,18,2,25000000,25000000.0,17.0,24510.0,3.0,2.0
5863,"Anusmera Celeste, Tilak Nagar, Chembur, Mumbai",Ready to move,Unfurnished,850.0,770.0,1.0,10,1,27000000,26999067.63,15.0,31760.0,2.0,2.0
9269,"Lodha New Cuffe Parade, Wadala Truck Terminal, Sion, Mumbai",Ready to move,Semi Furnished,555.0,470.0,1.0,5,1,16700000,170000.0,43.0,30090.0,1.0,1.0
8727,"Kolte Patil Verve, Goregaon West, Mumbai",Ready to move,Unfurnished,1300.0,1033.0,3.0,1,2,35000000,350000.0,31.0,26920.0,3.0,3.0
8821,"Lodha New Cuffe Parade, Sion East, Sion, Mumbai",Ready to move,Semi Furnished,1050.0,906.0,2.0,5,2,30800000,0.0,40.0,29330.0,2.0,2.0
336,"Hiranandani Regent Hill C D And E Wing, Sainath Nagar, Powai, Mumbai",Ready to move,Semi Furnished,540.0,380.0,1.0,3,1,16000000,160000.0,22.0,29630.0,1.0,1.0
2073,"Century Bazaar, Prabhadevi, Mumbai",Ready to move,Unfurnished,1250.0,850.0,2.0,15,1,35000000,350000.0,14.0,28000.0,2.0,2.0
9263,"Juhu Tara, Juhu, Mumbai",Ready to move,Semi Furnished,2202.0,2362.008506,1.0,6,1,155000000,155000000.0,8.0,70390.0,4.0,4.0
7928,"Gitanjali Tatva, Chinchpada, Borivali East, Mumbai",Ready to move,Unfurnished,1550.0,1200.0,3.0,3,1,32500000,330000.0,28.0,20970.0,3.0,3.0
5990,"Navchetan, Bandra West, Mumbai",Ready to move,Fully Furnished,800.0,926.4656234,1.0,20,1,35000000,35000000.0,7.0,43750.0,2.0,2.0
2564,"Shiddivinayak Opulence, Govandi, Mumbai",Ready to move,Unfurnished,730.0,618.9125247,1.0,1,1,19000000,19000000.0,20.0,26030.0,2.0,2.0
6489,"Well mantained flat, I C Colony, Borivali West, Mumbai",Ready to move,Fully Furnished,1100.0,732.4012902,1.0,25,1,21100000,21100000.0,6.0,19180.0,2.0,2.0
9361,"Gidre, Sahakar Nagar, Chembur, Mumbai",Ready to move,Unfurnished,1250.0,800.0283971,1.0,1,1,19500000,19500000.0,15.0,15600.0,2.0,2.0
982,"M Baria Bldg No 16 Violet, Yashavant Nagar, Virar West, Mumbai",Ready to move,Semi Furnished,1175.0,630.0,2.0,3,1,6100000,61000.0,14.0,5190.0,2.0,2.0
4713,"Lodha Fiorenza, Cama Industrial Estate, Goregaon East, Mumbai",Ready to move,Fully Furnished,1190.0,1090.0,2.0,5,2,46000000,460000.0,46.0,38660.0,3.0,3.0
9355,"Mahada New Tower, Jankalyan Nagar, Malad West, Mumbai",Ready to move,Semi Furnished,225.0,180.0,2.0,9,2,3150000,54998.0,7.0,14000.0,1.0,1.0
9372,"JP Infra North Celeste, Kashimira, Mira Road East, Mumbai",Ready to move,Semi Furnished,1020.0,720.0,3.0,4,2,9700000,100000.0,15.0,9510.0,2.0,2.0
9001,"Safed Pul, Sakinaka, Mumbai",Ready to move,Semi Furnished,1336.0,921.0,2.0,10,0,19000000,190000.0,11.0,14220.0,3.0,3.0
5900,"Trishul Baug, Sindhi Society, Chembur, Mumbai",Ready to move,Fully Furnished,1400.0,971.0730454,1.0,25,1,25000000,25000000.0,7.0,17860.0,2.0,2.0
1174,"Kanakia Paris, Sant Dnyaneshwar Nagar, Bandra East, Mumbai",Ready to move,Semi Furnished,1800.0,1420.0,4.0,4,3,60000000,600000.0,20.0,33330.0,4.0,4.0
6025,"K Merchant Chetna Kunj CHS, Chincholi Bunder, Malad West, Mumbai",Ready to move,Semi Furnished,700.0,500.0,2.0,6,1,15400000,150000.0,20.0,22000.0,2.0,2.0
1124,"Godrej Tranquil, Singh Agri Estate, Kandivali East, Mumbai",Ready to move,Semi Furnished,600.0,480.0,1.0,1,1,10500000,130000.0,27.0,17560.0,1.0,1.0
4728,"Jhkun, Mhatre Wadi, Borivali West, Mumbai",Ready to move,Semi Furnished,1250.0,852.9995575,1.0,12,1,34700000,34700000.0,16.0,27760.0,3.0,3.0
4724,"Ekta Brooklyn Park Phase I, Global City, Virar West, Mumbai",Ready to move,Unfurnished,630.0,434.0,1.0,6,1,2799000,0.0,12.0,4440.0,1.0,1.0
2307,"Omkar Meridia, Vidya Vihar West, Kurla West, Mumbai",Ready to move,Unfurnished,1280.0,780.0,2.0,2,2,18500000,180000.0,14.0,14450.0,2.0,2.0
5902,"best project, Sindhi Society, Chembur, Mumbai",Ready to move,Unfurnished,820.0,650.3884502,1.0,10,1,21000000,21000000.0,13.0,25610.0,2.0,2.0
2212,"Lalani Grandeur, Jay Prakash Nagar, Goregaon East, Mumbai",Ready to move,Unfurnished,800.0,700.0,2.0,8,2,18000000,360000.0,44.0,22500.0,2.0,2.0
3357,"Hill crest bandra , Bandra West, Mumbai",Ready to move,Semi Furnished,2200.0,1405.627867,5.0,10,2,65000000,65000000.0,8.0,29550.0,4.0,4.0
6019,"L And T Emerald Isle, Chandivali, Powai, Mumbai",Ready to move,Semi Furnished,880.0,635.0,2.0,5,1,21500000,210000.0,24.0,24430.0,2.0,2.0
9496,"Mahindra Splendour, GKW Colony, Bhandup West, Mumbai",Ready to move,Unfurnished,1200.0,880.0,2.0,5,0,25500000,0.0,25.0,21250.0,3.0,3.0
4035,"Kanakia Kanakia Sevens, Marol, Andheri East, Mumbai",Ready to move,Fully Furnished,700.0,505.0,2.0,5,0,12000000,120000.0,18.0,17140.0,1.0,1.0
5366,"Lodha Ncpa, BPT Colony, Wadala, Mumbai",Ready to move,Fully Furnished,625.0,568.225459,1.0,3,1,17000000,17000000.0,25.0,27200.0,1.0,2.0
1620,"Rustomjee Virar Avenue L1 L2 And L4 Wing E And F, Global City, Virar West, Mumbai",Ready to move,Unfurnished,600.0,407.0,1.0,1,1,3450000,0.0,15.0,5750.0,1.0,1.0
4489,"Moti Sagar CHS, Sane Guruji Nagar, Mulund East, Mumbai",Ready to move,Semi Furnished,650.0,430.0360461,1.0,30,1,10500000,10500000.0,4.0,16150.0,1.0,1.0
9148,"Dattapada, Borivali East, Mumbai",Ready to move,Unfurnished,610.0,463.9778776,1.0,10,1,13100000,13100000.0,7.0,21480.0,2.0,2.0
389,"Lodha New Cuffe Parade, Sion, Mumbai",Ready to move,Unfurnished,600.0,483.0,1.0,4,1,17000000,170000.0,43.0,28330.0,1.0,1.0
8941,"Grand Vista, Parsi Colony, Dadar East, Mumbai",Ready to move,Semi Furnished,2300.0,1999.999808,1.0,10,2,110000000,110000000.0,14.0,47830.0,4.0,4.0
4772,"Krishna Niwas, Chembur, Mumbai",Ready to move,Unfurnished,1120.0,969.0,3.0,5,2,36000000,360000.0,11.0,32140.0,3.0,3.0
4898,"Sea Gundecha Trillium, Thakur Village, Kandivali East, Mumbai",Ready to move,Fully Furnished,1350.0,844.0,2.0,8,1,31000000,310000.0,21.0,22960.0,2.0,2.0
3017,"Momin Nagar, Jogeshwari West, Mumbai",Ready to move,Unfurnished,550.0,450.0,2.0,5,0,13000000,130000.0,15.0,23640.0,1.0,1.0
5952,"Shyaam Gokul Park, Y K Nagar, Virar West, Mumbai",Ready to move,Fully Furnished,1180.0,750.0,1.0,5,1,6600000,85000.0,7.0,5590.0,2.0,2.0
257,"Platinum Life, D.N.Nagar, Andheri West, Mumbai",Ready to move,Semi Furnished,750.0,665.0,2.0,2,2,22500000,22482630.26,21.0,30000.0,2.0,2.0
1305,"emerald park, Veer Desai Industrial Estate, Andheri West, Mumbai",Ready to move,Fully Furnished,705.0,603.5442529,1.0,1,1,25000000,25000000.0,7.0,35460.0,2.0,2.0
